empresa,fecha,precio,es_imputado_kalman,rendimiento_simple,rendimiento_log,retorno_depende_imputacion,precio_original
Mineros SA,2020-02-14,3056.256103515625,False,0.01726843525161592,0.01712103037159176,False,3240.0
Nutresa,2020-02-14,20489.453125,False,0.008771676773038362,0.008733429117648127,False,23435.58203125
Promigas,2020-02-14,4759.59130859375,False,0.024358945661904885,0.02406699806797579,False,7990.0
Banco Davivienda PF,2020-02-17,38777.6484375,False,0.0008693894361571086,0.0008690117360577228,False,46060.0
Banco de Bogota,2020-02-17,55403.90234375,False,0.0,0.0,False,83409.2109375
Celsia,2020-02-17,2864.666259765625,False,-0.003340778615211537,-0.003346371475903077,False,4475.0
ETB,2020-02-17,252.0,False,0.0,0.0,False,252.0
Ecopetrol,2020-02-17,1509.21875,False,0.009022467046351457,0.008982007770106474,False,3355.0
Grupo Bolivar,2020-02-17,63219.8359375,False,0.006134867874020289,0.00611612618490239,False,82000.0
Mineros SA,2020-02-17,3037.390625,False,-0.006172741379207092,-0.0061918715114759465,False,3220.0
Nutresa,2020-02-17,20408.48046875,False,-0.003951918860694348,-0.003959748326451608,False,23342.951171875
Promigas,2020-02-17,4776.90625,False,0.003637905081259163,0.003631303909349529,False,8000.0
Banco Davivienda PF,2020-02-18,38979.69921875,False,0.0052104959787764304,0.005196968314815953,False,46300.0
Banco de Bogota,2020-02-18,55403.90234375,False,0.0,0.0,False,83409.2109375
Celsia,2020-02-18,2906.276123046875,False,0.014525204511835366,0.014420724245040123,False,4540.0
ETB,2020-02-18,257.0,False,0.01984126984126977,0.01964699738379642,False,257.0
Ecopetrol,2020-02-18,1513.7174072265625,False,0.002980785407391995,0.0029763516750542156,False,3365.0
Grupo Bolivar,2020-02-18,65532.7890625,False,0.0365858767379057,0.03593250207898033,False,85000.0
Mineros SA,2020-02-18,3108.136962890625,False,0.02329181413425374,0.02302469960066576,False,3295.0
Nutresa,2020-02-18,20327.48046875,False,-0.003968938310915826,-0.003976835449002098,False,23250.3203125
Promigas,2020-02-18,4776.90625,False,0.0,0.0,False,8000.0
Banco Davivienda PF,2020-02-19,39282.78515625,False,0.007775481688535146,0.007745408419632386,False,46660.0
Banco de Bogota,2020-02-19,55428.57421875,False,0.00044530933664077565,0.000445210215863306,False,83446.40625
Celsia,2020-02-19,2903.07568359375,False,-0.0011012165801265184,-0.0011018233646130195,False,4535.0
ETB,2020-02-19,266.0,False,0.035019455252918386,0.03442022388647937,False,266.0
Ecopetrol,2020-02-19,1556.4521484375,False,0.0282316507737308,0.027840482867036765,False,3460.0
Grupo Bolivar,2020-02-19,68231.1640625,False,0.04117595235305038,0.0403507977834354,False,88500.0
Mineros SA,2020-02-19,3141.152099609375,False,0.0106221627659695,0.010566143939944801,False,3330.0
Nutresa,2020-02-19,20343.6875,False,0.0007972966091354117,0.0007969789370353204,False,23268.84765625
Promigas,2020-02-19,4770.93701171875,False,-0.0012496033978581789,-0.001250384803216508,False,7990.0
Banco Davivienda PF,2020-02-20,38659.78125,False,-0.015859463726208833,-0.015986570711436707,False,45920.0
Banco de Bogota,2020-02-20,55428.57421875,False,0.0,0.0,False,83446.40625
Celsia,2020-02-20,2928.681640625,False,0.008820285732114241,0.008781614241289211,False,4575.0
ETB,2020-02-20,253.0,False,-0.048872180451127845,-0.050106820054178866,False,253.0
Ecopetrol,2020-02-20,1545.2060546875,False,-0.007225467073491365,-0.007251697186959843,False,3435.0
Grupo Bolivar,2020-02-20,68154.0703125,False,-0.001129890586790805,-0.001130529394393664,False,88400.0
Mineros SA,2020-02-20,3188.316162109375,False,0.015014892945128366,0.014903285238448628,False,3380.0
Nutresa,2020-02-20,20327.48046875,False,-0.0007966614336756273,-0.0007969789370352345,False,23250.3203125
Promigas,2020-02-20,4693.31201171875,False,-0.016270388774643485,-0.01640420503037753,False,7860.0
Banco Davivienda PF,2020-02-21,37885.234375,False,-0.02003495234469288,-0.020238373611404025,False,45000.0
Banco de Bogota,2020-02-21,55366.8125,False,-0.0011142577564101641,-0.0011148790031128724,False,83353.4140625
Celsia,2020-02-21,3008.699951171875,False,0.02732229732208058,0.026955705786079996,False,4700.0
ETB,2020-02-21,257.0,False,0.015810276679841806,0.015686596167699473,False,257.0
Ecopetrol,2020-02-21,1540.707763671875,False,-0.0029111269671634465,-0.00291537253887377,False,3425.0
Grupo Bolivar,2020-02-21,67460.203125,False,-0.010180862042699412,-0.010233041475176698,False,87500.0
Mineros SA,2020-02-21,3207.18212890625,False,0.005917219572225019,0.0058997815842808075,False,3400.0
Nutresa,2020-02-21,20457.056640625,False,0.006374433470699881,0.006354202697295227,False,23398.529296875
Promigas,2020-02-21,4776.90625,False,0.017811353277285447,0.01765458983359405,False,8000.0
Banco Davivienda PF,2020-02-24,37885.234375,False,0.0,0.0,False,45000.0
Banco de Bogota,2020-02-24,55379.1796875,False,0.00022336824067670236,0.00022334329770547345,False,83372.015625
Celsia,2020-02-24,3040.707275390625,False,0.01063825729989576,0.01058206918516983,False,4750.0
ETB,2020-02-24,254.0,False,-0.011673151750972721,-0.011741817876683174,False,254.0
Ecopetrol,2020-02-24,1497.97265625,False,-0.027737322047386215,-0.028129266224032532,False,3330.0
Grupo Bolivar,2020-02-24,65532.7890625,False,-0.028571127467977075,-0.028987226913864964,False,85000.0
Mineros SA,2020-02-24,3277.929931640625,False,0.022059178397362267,0.02181939460350946,False,3475.0
Nutresa,2020-02-24,20489.453125,False,0.0015836337037198334,0.0015823810781583816,False,23435.58203125
Promigas,2020-02-24,4776.90625,False,0.0,0.0,False,8000.0
Banco Davivienda PF,2020-02-25,37211.72265625,False,-0.017777683835432212,-0.017937605044012376,False,44200.0
Banco de Bogota,2020-02-25,54660.1171875,False,-0.012984347259342055,-0.013069380767964909,False,81995.8125
Celsia,2020-02-25,3075.91552734375,False,0.011578967905946147,0.011512444678149929,False,4805.0
ETB,2020-02-25,256.0,False,0.007874015748031482,0.007843177461025879,False,256.0
Ecopetrol,2020-02-25,1484.4774169921875,False,-0.009009002401683563,-0.00904982885252589,False,3300.0
Grupo Bolivar,2020-02-25,65532.7890625,False,0.0,0.0,False,85000.0
Mineros SA,2020-02-25,3301.511962890625,False,0.0071941840557272485,0.00716842936251136,False,3500.0
Nutresa,2020-02-25,20295.09375,False,-0.009485825405601167,-0.009531102401354028,False,23213.267578125
Promigas,2020-02-25,4776.90625,False,0.0,0.0,False,8000.0
Banco Davivienda PF,2020-02-26,37026.50390625,False,-0.004977430142404038,-0.00498985880684006,False,43980.0
Banco de Bogota,2020-02-26,54548.546875,False,-0.002041164897566561,-0.0020432509137214214,False,81828.4296875
Celsia,2020-02-26,3008.699951171875,False,-0.021852217843550403,-0.022094513863319638,False,4700.0
ETB,2020-02-26,250.0,False,-0.0234375,-0.023716526617316044,False,250.0
Ecopetrol,2020-02-26,1477.7298583984375,False,-0.00454541006586795,-0.004555771853171985,False,3285.0
Grupo Bolivar,2020-02-26,64083.36328125,False,-0.022117565908382986,-0.022365826713454703,False,83120.0
Mineros SA,2020-02-26,3268.497314453125,False,-0.009999857280115432,-0.010050191692012269,False,3465.0
Nutresa,2020-02-26,20230.3046875,False,-0.003192350983843073,-0.0031974574068040526,False,23139.1640625
Promigas,2020-02-26,4687.3408203125,False,-0.018749672905450043,-0.018927676540810137,False,7850.0
Banco Davivienda PF,2020-02-27,35864.69140625,False,-0.03137786119212538,-0.03188069277217552,False,42600.0
Banco de Bogota,2020-02-27,54027.84375,False,-0.009545682787723164,-0.009591534843755597,False,81047.34375
Celsia,2020-02-27,2931.88232421875,False,-0.025531833748727584,-0.02586342731896637,False,4580.0
ETB,2020-02-27,245.0,False,-0.020000000000000018,-0.020202707317519466,False,245.0
Ecopetrol,2020-02-27,1403.5062255859375,False,-0.050228147174980586,-0.05153347815039354,False,3120.0
Grupo Bolivar,2020-02-27,63235.24609375,False,-0.013234592319659844,-0.013322949987648528,False,82020.0
Mineros SA,2020-02-27,3277.929931640625,False,0.0028859185980631974,0.0028817623295009013,False,3475.0
Nutresa,2020-02-27,19193.68359375,False,-0.05124100253371433,-0.052600466821839165,False,21953.490234375
Promigas,2020-02-27,4884.388671875,False,0.04203830255069074,0.04117870134147487,False,8180.0
Banco Davivienda PF,2020-02-28,35359.5546875,False,-0.014084513178383884,-0.01418464121574582,False,42000.0
Banco de Bogota,2020-02-28,53333.6328125,False,-0.012849132767768445,-0.012932396891055778,False,80005.890625
Celsia,2020-02-28,2880.67041015625,False,-0.017467247453782586,-0.017621599869447127,False,4500.0
ETB,2020-02-28,246.0,False,0.004081632653061273,0.004073325387635869,False,246.0
Ecopetrol,2020-02-28,1396.7586669921875,False,-0.004807644220411689,-0.004819238116363745,False,3105.0
Grupo Bolivar,2020-02-28,63219.8359375,False,-0.00024369567926019187,-0.0002437253778772847,False,82000.0
Mineros SA,2020-02-28,3249.630859375,False,-0.008633214515192833,-0.008670696594768032,False,3445.0
Nutresa,2020-02-28,18966.921875,False,-0.011814392877865343,-0.0118847374183731,False,21694.123046875
Promigas,2020-02-28,4866.474609375,False,-0.0036676160935250612,-0.0036743582876646147,False,8150.0
Banco Davivienda PF,2020-03-02,35359.5546875,False,0.0,0.0,False,42000.0
Banco de Bogota,2020-03-02,53928.67578125,False,0.011156993014931782,0.011095212864123358,False,80898.5625
Celsia,2020-03-02,2938.283935546875,False,0.020000040680634434,0.019802667179153854,False,4590.0
ETB,2020-03-02,246.0,False,0.0,0.0,False,246.0
Ecopetrol,2020-03-02,1376.5155029296875,False,-0.01449295754583868,-0.01459900634268687,False,3060.0
Grupo Bolivar,2020-03-02,64761.8203125,False,0.024390831645378253,0.02409812532795563,False,84000.0
Mineros SA,2020-03-02,3207.18212890625,False,-0.013062631512834044,-0.013148698008741326,False,3400.0
Nutresa,2020-03-02,19841.56640625,False,0.046114205405298536,0.04508254267055967,False,22694.537109375
Promigas,2020-03-02,4657.48486328125,False,-0.042944793278309246,-0.04389420191853562,False,7800.0
Banco Davivienda PF,2020-03-03,33844.14453125,False,-0.04285716179524501,-0.043802642444470005,False,40200.0
Banco de Bogota,2020-03-03,53618.73828125,False,-0.005747174309586156,-0.005763752866277201,False,80433.6328125
Celsia,2020-03-03,2925.48046875,False,-0.0043574641109325185,-0.004366985527225247,False,4570.0
ETB,2020-03-03,241.0,False,-0.020325203252032575,-0.020534602441707864,False,241.0
Ecopetrol,2020-03-03,1367.5184326171875,False,-0.0065361198572418955,-0.006557573823529416,False,3040.0
Grupo Bolivar,2020-03-03,64145.0234375,False,-0.009524081812767538,-0.009569725923309565,False,83200.0
Mineros SA,2020-03-03,3263.780517578125,False,0.017647388391745844,0.017493481300625398,False,3460.0
Nutresa,2020-03-03,18950.724609375,False,-0.04489775548136099,-0.04593688190898609,False,21675.59765625
Promigas,2020-03-03,4830.64794921875,False,0.037179527367374954,0.03650503612213716,False,8090.0
Banco Davivienda PF,2020-03-04,34551.33984375,False,0.020895647453786692,0.020680327743433383,False,41040.0
Banco de Bogota,2020-03-04,53655.94140625,False,0.0006938455881757566,0.0006936049886118391,False,80489.421875
Celsia,2020-03-04,2976.69189453125,False,0.017505304283617962,0.017353851376177863,False,4650.0
ETB,2020-03-04,240.0,False,-0.004149377593360981,-0.004158010148663677,False,240.0
Ecopetrol,2020-03-04,1421.499755859375,False,0.03947392733776667,0.0387147460752234,False,3160.0
Grupo Bolivar,2020-03-04,64145.0234375,False,0.0,0.0,False,83200.0
Mineros SA,2020-03-04,3164.73486328125,False,-0.030346910205337974,-0.030816910839872615,False,3355.0
Nutresa,2020-03-04,19274.666015625,False,0.01709387967622855,0.01694942320551826,False,22046.12109375
Promigas,2020-03-04,4830.64794921875,False,0.0,0.0,False,8090.0
Banco Davivienda PF,2020-03-05,34349.28125,False,-0.005848068256216976,-0.005865235168952438,False,40800.0
Banco de Bogota,2020-03-05,54523.7578125,False,0.01617372435383113,0.01604432307665177,False,81791.234375
Celsia,2020-03-05,2944.68505859375,False,-0.010752485333232698,-0.01081071106065666,False,4600.0
ETB,2020-03-05,241.0,False,0.004166666666666652,0.004158010148663677,False,241.0
Ecopetrol,2020-03-05,1428.247314453125,False,0.0047467884295699925,0.00473555795447602,False,3175.0
Grupo Bolivar,2020-03-05,64145.0234375,False,0.0,0.0,False,83200.0
Mineros SA,2020-03-05,3169.451416015625,False,0.0014903468815345988,0.0014892374168090164,False,3360.0
Nutresa,2020-03-05,19420.439453125,False,0.007562955300072671,0.007534499536687792,False,22212.85546875
Promigas,2020-03-05,4836.6181640625,False,0.0012359035281623854,0.0012351404280776016,False,8100.0
Banco Davivienda PF,2020-03-06,32581.3046875,False,-0.051470554787809375,-0.05284244611191598,False,38700.0
Banco de Bogota,2020-03-06,54486.5703125,False,-0.0006820421315765213,-0.0006822748281230589,False,81735.4453125
Celsia,2020-03-06,2922.280029296875,False,-0.007608633470492343,-0.007637726789688991,False,4565.0
ETB,2020-03-06,233.0,False,-0.03319502074688796,-0.033758479924954427,False,233.0
Ecopetrol,2020-03-06,1333.7806396484375,False,-0.06614167857956643,-0.06843054238742094,False,2965.0
Grupo Bolivar,2020-03-06,61677.90625,False,-0.03846155251473016,-0.03922072776860076,False,80000.0
Mineros SA,2020-03-06,3197.749755859375,False,0.008928466201045149,0.008888843120931354,False,3390.0
Nutresa,2020-03-06,19145.087890625,False,-0.014178441387210361,-0.014279915795198512,False,21897.912109375
Promigas,2020-03-06,4836.6181640625,False,0.0,0.0,False,8100.0
Banco Davivienda PF,2020-03-09,29466.294921875,False,-0.09560727526114354,-0.10049158290650215,False,35000.0
Banco de Bogota,2020-03-09,51449.1796875,False,-0.05574567471542946,-0.05735973674391103,False,77179.09375
Celsia,2020-03-09,2823.05712890625,False,-0.033953933023488814,-0.03454375752519221,False,4410.0
ETB,2020-03-09,229.0,False,-0.01716738197424894,-0.01731645001146093,False,229.0
Ecopetrol,2020-03-09,1066.1248779296875,False,-0.20067449906102974,-0.22398703076929696,False,2370.0
Grupo Bolivar,2020-03-09,60906.9140625,False,-0.012500297665341109,-0.012579083640162369,False,79000.0
Mineros SA,2020-03-09,3018.52490234375,False,-0.05604717917254898,-0.05767909202259729,False,3200.0
Nutresa,2020-03-09,18464.806640625,False,-0.03553293951359304,-0.03617959912580838,False,21119.8125
Promigas,2020-03-09,4669.42626953125,False,-0.034567933390635464,-0.035179540428609636,False,7820.0
Banco Davivienda PF,2020-03-10,29634.673828125,False,0.005714288365620046,0.005698023750907656,False,35200.0
Banco de Bogota,2020-03-10,49663.99609375,False,-0.03469799916331273,-0.03531427236820406,False,74501.0703125
Celsia,2020-03-10,2887.07177734375,False,0.022675647538985988,0.022422376616123035,False,4510.0
ETB,2020-03-10,235.0,False,0.026200873362445476,0.025863510589919373,False,235.0
Ecopetrol,2020-03-10,1048.1312255859375,False,-0.016877621671010923,-0.017021671844235847,False,2330.0
Grupo Bolivar,2020-03-10,58669.76953125,False,-0.03673055129593894,-0.03742210496694498,False,76000.0
Mineros SA,2020-03-10,3065.689453125,False,0.015625032857813803,0.015504218888273706,False,3250.0
Nutresa,2020-03-10,18509.501953125,False,0.002420567589463074,0.0024176427346571557,False,21119.8125
Promigas,2020-03-10,4681.36865234375,False,0.0025575696291482153,0.002554304613762154,False,7840.0
Banco Davivienda PF,2020-03-11,28371.833984375,False,-0.04261359011657129,-0.04354819694019675,False,33700.0
Banco de Bogota,2020-03-11,50829.3203125,False,0.023464165399623482,0.023193113683732332,False,76249.21875
Celsia,2020-03-11,2800.65185546875,False,-0.029933416464799745,-0.030390567020725016,False,4375.0
ETB,2020-03-11,220.0,False,-0.06382978723404253,-0.0659579677917974,False,220.0
Ecopetrol,2020-03-11,1003.14697265625,False,-0.042918531412457384,-0.043866762011874554,False,2230.0
Grupo Bolivar,2020-03-11,57125.8203125,False,-0.02631592438636776,-0.02666838564114322,False,74000.0
Mineros SA,2020-03-11,2966.644287109375,False,-0.03230763178399032,-0.0328410436448781,False,3145.0
Nutresa,2020-03-11,17860.05078125,False,-0.03508744716739132,-0.03571780057559728,False,20378.767578125
Promigas,2020-03-11,4687.3408203125,False,0.0012757311829649787,0.0012749181293578143,False,7850.0
Banco Davivienda PF,2020-03-12,26081.880859375,False,-0.08071219950959563,-0.08415603863406709,False,30980.0
Banco de Bogota,2020-03-12,50209.4609375,False,-0.01219491764180769,-0.012269885760085497,False,75319.3515625
Celsia,2020-03-12,2624.61083984375,False,-0.06285715780104906,-0.06491956204555713,False,4100.0
ETB,2020-03-12,209.0,False,-0.050000000000000044,-0.05129329438755058,False,209.0
Ecopetrol,2020-03-12,872.69287109375,False,-0.13004485396299248,-0.13931362494188,False,1940.0
Grupo Bolivar,2020-03-12,52494.0,False,-0.08108102933423411,-0.08455733171531941,False,68000.0
Mineros SA,2020-03-12,2782.70263671875,False,-0.06200327123473681,-0.06400881743906907,False,2950.0
Nutresa,2020-03-12,16642.318359375,False,-0.06818191262666573,-0.07061766856940464,False,18989.306640625
Promigas,2020-03-12,4221.5908203125,False,-0.09936337421458274,-0.10465340373660119,False,7070.0
Banco Davivienda PF,2020-03-13,26081.880859375,False,0.0,0.0,False,30980.0
Banco de Bogota,2020-03-13,50209.4609375,False,0.0,0.0,False,75319.3515625
Celsia,2020-03-13,2624.61083984375,False,0.0,0.0,False,4100.0
ETB,2020-03-13,209.0,False,0.0,0.0,False,209.0
Ecopetrol,2020-03-13,872.69287109375,False,0.0,0.0,False,1940.0
Grupo Bolivar,2020-03-13,52494.0,False,0.0,0.0,False,68000.0
Mineros SA,2020-03-13,2782.70263671875,False,0.0,0.0,False,2950.0
Nutresa,2020-03-13,16642.318359375,False,0.0,0.0,False,18989.306640625
Promigas,2020-03-13,4221.5908203125,False,0.0,0.0,False,7070.0
Banco Davivienda PF,2020-03-16,24010.82421875,False,-0.07940595434015907,-0.08273611551059186,False,28520.0
Banco de Bogota,2020-03-16,43390.8984375,False,-0.13580234427307725,-0.1459537681390796,False,65090.80078125
Celsia,2020-03-16,2253.32470703125,False,-0.14146330845551325,-0.152525860426288,False,3520.0
ETB,2020-03-16,209.0,False,0.0,0.0,False,209.0
Ecopetrol,2020-03-16,775.9769897460938,False,-0.11082464925654978,-0.11746081798769108,False,1725.0
Grupo Bolivar,2020-03-16,52494.0,False,0.0,0.0,False,68000.0
Mineros SA,2020-03-16,2641.208984375,False,-0.05084756469365104,-0.05218586597281606,False,2800.0
Nutresa,2020-03-16,15424.5810546875,False,-0.07317113387640017,-0.07598634089729005,False,17599.84375
Promigas,2020-03-16,4179.79541015625,False,-0.009900393461902635,-0.009949728249871309,False,7000.0
Banco Davivienda PF,2020-03-17,23892.95703125,False,-0.004908918845358046,-0.004921007164082662,False,28380.0
Banco de Bogota,2020-03-17,45808.3828125,False,0.05571408894614449,0.05421739952088412,False,68717.2890625
Celsia,2020-03-17,2317.339111328125,False,0.028408868059328185,0.028012819533958556,False,3620.0
